# Nam 1 tieu hoc
1434200,憎
0909200,促
13144200,賊
0982200,怠
09184200,胎
11204200,袋
1171200,逮
1382200,滞
1383200,滝
07113200,択
0833200,卓
10211200,託
1597200,諾
1410200,奪
09187200,胆
1741200,鍛
1608200,壇
13107200,稚
10158200,畜
11179200,窒
08131200,抽
15118200,鋳
15126200,駐
1155200,彫
12218200,超
1730200,聴
1174200,陳
1830200,鎮
1510200,墜
0953200,帝
09196200,訂
1582200,締
1030200,哲
0456200,斗
1317200,塗
1018200,凍
1175200,陶
12156200,痘
1025200,匿
1647200,篤
11212200,豚
0775200,尿
11178200,粘
1131200,婆
11110200,排
1176200,陪
1651200,縛
0620200,伐
0675200,帆
0718200,伴
10159200,畔
1802200,藩
12192200,蛮
0921200,卑
1470200,碑
08178200,泌
1038200,姫
1459200,漂
0897200,苗
09199200,赴
11176200,符
0947200,封
0621200,伏
1825200,覆
10190200,紛
1511200,墳
1810200,癖
1212200,募
1432200,慕
1917200,簿
0790200,芳
0797200,邦
0853200,奉
09188200,胞
1013200,倣
1141200,崩
13176200,飽
1653200,縫
0408200,乏
0767200,妨
08119200,房
09115200,某
1654200,膨
1661200,謀
1409200,墨
07142200,没
1821200,翻
2106200,魔
1034200,埋
14100200,膜
0212200,又
15127200,魅
1385200,滅
0817200,免
yuu200,幽
14112200,誘
1532200,憂
1293200,揚
1294200,揺
1627200,擁
07119200,抑
13128200,裸
1808200,濫
0652200,吏
1178200,隆
0213200,了
11149200,猟
1179200,陵
1817200,糧
0924200,厘
0735200,励
13166200,零
15121200,霊
12197200,裂
1329200,廉
1671200,錬
08185200,炉
10152200,浪
1247200,廊
1372200,楼
1461200,漏
12141200,湾
# 準2級 高校在学程度(計333字、累計1940字)
0702200,亜
1138200,尉
1168200,逸
0938200,姻
1918200,韻
10157200,畝
10148200,浦
09149200,疫
1591200,謁
1391200,猿
0517200,凹
okina10200,翁
13123200,虞
12130200,渦
wazawai13200,禍
13169200,靴
1412200,寡
1568200,稼
10205200,蚊
08122200,拐
1624200,懐
0827200,劾
11131200,涯
0930200,垣
10124200,核
kara11200,殻
kaku17200,嚇
1555200,潟
0987200,括
1116200,喝
11132200,渇
13127200,褐
1738200,轄
0501200,且
06115200,缶
1082200,陥
1187200,患
1221200,堪
hitugi12200,棺
12124200,款
kan12200,閑
1323200,寛
1625200,憾
1618200,還
2101200,艦
13170200,頑
10226200,飢
0865200,宜
1102200,偽
1708200,擬
09175200,糾
1571200,窮
08124200,拒
0804200,享
0988200,挟
1092200,恭
ituwaru17200,矯
12100200,暁
1162200,菌
12150200,琴
1732200,謹
1824200,襟
0744200,吟
1272200,隅
1506200,勲
1612200,薫
0895200,茎
11133200,渓
11200200,蛍
1530200,慶
1302200,傑
1322200,嫌
1390200,献
1733200,謙
1818200,繭
1838200,顕
2002200,懸
0884200,弦
0746200,呉
13100200,碁
06105200,江
08202200,肯
0905200,侯
09126200,洪
10213200,貢
1379200,溝
1657200,衡
1737200,購
0989200,拷
1021200,剛
14118200,酷
08143200,昆
1706200,懇
0708200,佐
1028200,唆
12202200,詐
09163200,砕
1045200,宰
10130200,栽
11227200,斎
1139200,崎
10184200,索
12222200,酢
10131200,桟
1202200,傘
08203200,肢
1310200,嗣
15104200,賜
12134200,滋
shirushi19200,璽
1454200,漆
1424200,遮
11201200,蛇
10220200,酌
1716200,爵
10155200,珠
1601200,儒
0545200,囚
09189200,臭
1347200,愁
13155200,酬
1739200,醜
0583200,汁
0624200,充
11136200,渋
141221200,銃
0839200,叔
11137200,淑
1152200,粛
1407200,塾
0906200,俊
1017200,准
10140200,殉
1252200,循
1147200,庶
1484200,緒
0925200,叙
0433200,升
07111200,抄
07157200,肖
08111200,尚
1046200,宵
10162200,症
10172200,祥
11140200,渉
11208200,訟
12162200,硝
12177200,粧
12205200,詔
1320200,奨
1418200,彰
1701200,償
1725200,礁
09130200,浄
1111200,剰
1580200,縄
1607200,壌
2011200,醸
09131200,津
1029200,唇
1037200,娠
11187200,紳
12206200,診
0314200,刃
0684200,迅
09146200,甚
0952200,帥
1397200,睡
08153200,枢
1140200,崇
11104200,据
07128200,杉
08214200,斉
sei10200,逝
14108200,誓
08154200,析
08128200,拙
09171200,窃
0509200,仙
10132200,栓
11117200,旋
13148200,践
1526200,遷
